"","tilTemra_001","tilTemra_002","tilTemra_003","pTemra_001","pTemra_002","pTemra_003"
"ENSG00000005243.L01",0,1.03085332088644,2.13031670405133,4.80715432771898,4.76395599012944,4.71110580433834
"ENSG00000005302.L01",91.5802251544885,91.7459455588936,133.144794003208,35.5729420251205,36.2060655249838,35.8044041129714
"ENSG00000005339.L01",45.7901125772443,46.38839943989,48.9972841931807,55.7629902015402,55.2618894855015,45.2266157216481
"ENSG00000005379.L01",57.2376407215553,56.6969326487544,42.6063340810267,149.983215024832,145.777053297961,150.755385738827
"ENSG00000005436.L04",1.04068437675555,1.03085332088644,7.45610846417967,0.961430865543797,2.85837359407767,5.65332696520601
"ENSG00000005436.L05",6.24410626053331,6.18511992531867,0,5.76858519326278,5.71674718815533,0
"ENSG00000005448.L01",12.4882125210666,12.3702398506373,15.977375280385,20.1900481764197,20.0086151585437,19.786644378221
"ENSG00000005469.L01",7.28479063728886,7.21597324620511,4.26063340810267,6.73001605880658,6.66953838618122,6.59554812607368
"ENSG00000005483.L01",60.359693851822,60.8203459323002,91.6036182742073,58.6472827981716,58.1202630795792,58.4177119737954
"ENSG00000005486.L01",70.7665376193775,70.0980258202782,67.104976177617,37.4958037562081,37.1588567230096,36.7466252738391
"ENSG00000005700.L01",10.4068437675555,11.3393865297509,9.586425168231,10.5757395209818,10.4807031782848,10.3644327695444
"ENSG00000005801.L01",12.4882125210666,12.3702398506373,14.9122169283593,15.3828938487007,15.2446591684142,15.0755385738827
"ENSG00000005810.L01",41.6273750702221,41.2341328354578,39.4108590249497,29.8043568318577,30.4893183368284,29.2088559868977
"ENSG00000005812.L02",21.8543719118666,21.6479197386153,25.563800448616,22.1129099075073,21.9141975545954,20.7288655390887
"ENSG00000005844.L01",198.77071596031,197.923837610197,223.68325392539,394.186654872957,392.549973586666,435.306176320863
"ENSG00000005882.L01",13.5288968978222,13.4010931715238,10.6515835202567,23.0743407730511,22.8669887526213,21.6710866999564
"ENSG00000005884.L01",2.0813687535111,2.06170664177289,6.390950112154,0.961430865543797,0.952791198025888,0.942221160867669
"ENSG00000005889.L01",9.36615939079996,9.277679887978,14.9122169283593,10.5757395209818,10.4807031782848,10.3644327695444
"ENSG00000005893.L01",12.4882125210666,12.3702398506373,11.7167418722823,19.2286173108759,19.0558239605178,19.786644378221
"ENSG00000005955.L01",68.6851688658664,68.0363191785053,50.0624425452063,56.724421067084,52.4035158914239,51.8221638477218
"ENSG00000006007.L01",9.36615939079996,9.277679887978,12.781900224308,21.1514790419635,20.9614063565695,21.6710866999564
"ENSG00000006015.L01",64.5224313588442,62.8820525740731,24.4986420965903,65.3772988569782,63.8370102677345,62.1865966172661
"ENSG00000006016.L01",8.32547501404441,8.24682656709156,10.6515835202567,5.76858519326278,5.71674718815533,5.65332696520601
"ENSG00000006025.L01",20.813687535111,20.6170664177289,21.3031670405133,31.7272185629453,31.4421095348543,34.8621829521037
"ENSG00000006062.L01",19.7730031583555,19.5862130968424,10.6515835202567,21.1514790419635,20.9614063565695,2.82666348260301
"ENSG00000006062.L02",0,0,21.3031670405133,0,0,20.7288655390887
"ENSG00000006075",349.669950589865,348.428422459618,131.014477299157,121.140289058518,121.004482149288,120.604308591062
"ENSG00000006114.L01",44.7494282004887,45.3575461190036,37.2805423208983,34.6115111595767,35.2532743269579,34.8621829521037
"ENSG00000006125.L01",35.3832688096888,36.0798662310256,36.2153839688727,59.6087136637154,60.025845475631,59.3599331346631
"ENSG00000006194.L01",32.2612156794221,30.9255996265933,36.2153839688727,27.8814951007701,27.6309447427508,27.3244136651624
"ENSG00000006327.L01",1.04068437675555,1.03085332088644,2.13031670405133,1.92286173108759,1.90558239605178,1.88444232173534
"ENSG00000006432.L01",2.0813687535111,2.06170664177289,2.13031670405133,1.92286173108759,1.90558239605178,1.88444232173534
"ENSG00000006451.L01",15.6102656513333,16.4936531341831,14.9122169283593,7.69144692435037,8.57512078223299,8.47999044780902
"ENSG00000006459.L01",27.0577937956443,26.8021863430476,42.6063340810267,18.2671864453321,18.1030327624919,18.8444232173534
"ENSG00000006530.L01",20.813687535111,20.6170664177289,15.977375280385,20.1900481764197,20.0086151585437,20.7288655390887
"ENSG00000006555.L01",2.0813687535111,2.06170664177289,2.13031670405133,7.69144692435037,7.62232958420711,7.53776928694135
"ENSG00000006576.L01",11.4475281443111,11.3393865297509,12.781900224308,6.73001605880658,6.66953838618122,6.59554812607368
"ENSG00000006607.L01",5.20342188377776,5.15426660443222,7.45610846417967,5.76858519326278,5.71674718815533,5.65332696520601
"ENSG00000006634.L01",15.6102656513333,15.4627998132967,17.0425336324107,14.421462983157,14.2918679703883,14.133317413015
"ENSG00000006695.L01",12.4882125210666,12.3702398506373,10.6515835202567,11.5371703865256,10.4807031782848,11.306653930412
"ENSG00000006712.L01",60.359693851822,59.7894926114138,94.7990933302843,31.7272185629453,31.4421095348543,40.5155099173097
"ENSG00000006715.L01",15.6102656513333,16.4936531341831,17.0425336324107,11.5371703865256,11.4334943763107,12.2488750912797
"ENSG00000006744.L01",28.0984781723999,27.833039663934,23.4334837445647,22.1129099075073,22.8669887526213,22.613307860824
"ENSG00000006756.L01",2.0813687535111,4.12341328354578,3.195475056077,4.80715432771898,7.62232958420711,7.53776928694135
"ENSG00000006756.L02",3.12205313026665,0,0,6.73001605880658,0,0
"ENSG00000006831.L01",13.5288968978222,13.4010931715238,17.0425336324107,32.6886494284891,32.3949007328802,32.9777406303684
"ENSG00000007038.L01",3.12205313026665,3.09255996265933,1.06515835202567,0.961430865543797,0.952791198025888,0.942221160867669
"ENSG00000007080",0,21.6479197386153,18.1076919844363,0,31.4421095348543,31.0932983086331
"ENSG00000007080.L01",21.8543719118666,0,0,32.6886494284891,0,0
"ENSG00000007129.L01",35.3832688096888,37.110719551912,33.0199089127957,58.6472827981716,62.8842190697086,56.5332696520601
"ENSG00000007168.L01",72.8479063728886,67.0054658576189,64.9746594735657,51.917266739365,47.6395599012944,48.0532792042511
"ENSG00000007202.L01",0,0,48.9972841931807,0,0,38.6310675955744
"ENSG00000007237.L01",2.0813687535111,2.06170664177289,3.195475056077,5.76858519326278,5.71674718815533,6.59554812607368
"ENSG00000007255",39.546006316711,39.1724261936849,28.759275504693,43.2643889494709,42.875603911165,42.3999522390451
"ENSG00000007264.L01",58.2783250983109,56.6969326487544,39.4108590249497,190.363311377672,185.794283615048,182.790905208328
"ENSG00000007312.L01",8.32547501404441,8.24682656709156,7.45610846417967,6.73001605880658,6.66953838618122,6.59554812607368
"ENSG00000007341.L01",6.24410626053331,6.18511992531867,7.45610846417967,5.76858519326278,5.71674718815533,5.65332696520601
"ENSG00000007350.L01",2.0813687535111,2.06170664177289,4.26063340810267,3.84572346217519,3.81116479210355,3.76888464347067
"ENSG00000007376.L01",11.4475281443111,11.3393865297509,7.45610846417967,21.1514790419635,20.9614063565695,20.7288655390887
"ENSG00000007392.L01",72.8479063728886,71.1288791411647,59.6488677134373,43.2643889494709,41.9228127131391,45.2266157216481
"ENSG00000007402.L01",4.16273750702221,4.12341328354578,3.195475056077,4.80715432771898,4.76395599012944,2.82666348260301
"ENSG00000007402.L02",2.0813687535111,2.06170664177289,3.195475056077,8.65287778989417,8.57512078223299,8.47999044780902
"ENSG00000007516.L01",3.12205313026665,3.09255996265933,2.13031670405133,1.92286173108759,1.90558239605178,1.88444232173534
"ENSG00000007520.L01",23.9357406653777,23.7096263803882,14.9122169283593,42.3029580839271,40.9700215151132,40.5155099173097
"ENSG00000007923.L01",23.9357406653777,20.6170664177289,15.977375280385,15.3828938487007,13.3390767723624,13.1910962521474
"ENSG00000007944.L01",139.451706485244,134.010931715238,108.646151906618,74.9916075124162,74.3177134460193,72.5510293868105
"ENSG00000008018",93.6615939079996,93.8076522006665,79.886876401925,99.9888100165549,100.995866990744,98.9332218911052
"ENSG00000008083.L01",10.4068437675555,10.3085332088644,12.781900224308,13.4600321176132,13.3390767723624,13.1910962521474
"ENSG00000008130.L01",22.8950562886221,23.7096263803882,28.759275504693,31.7272185629453,30.4893183368284,33.9199617912361
"ENSG00000008226.L01",3.12205313026665,3.09255996265933,2.13031670405133,1.92286173108759,1.90558239605178,2.82666348260301
"ENSG00000008256.L01",6.24410626053331,7.21597324620511,6.390950112154,5.76858519326278,5.71674718815533,5.65332696520601
"ENSG00000008277.L01",1.04068437675555,1.03085332088644,2.13031670405133,1.92286173108759,1.90558239605178,1.88444232173534
"ENSG00000008282.L01",20.813687535111,20.6170664177289,21.3031670405133,5.76858519326278,5.71674718815533,5.65332696520601
"ENSG00000008283.L01",15.6102656513333,15.4627998132967,11.7167418722823,11.5371703865256,11.4334943763107,11.306653930412
"ENSG00000008294.L01",19.7730031583555,22.6787730595018,25.563800448616,17.3057555797883,22.8669887526213,20.7288655390887
"ENSG00000008300.L01",0,4.12341328354578,4.26063340810267,0,4.76395599012944,4.71110580433834
"ENSG00000008311.L01",2.0813687535111,2.06170664177289,3.195475056077,2.88429259663139,2.85837359407767,2.82666348260301
"ENSG00000008324",28.0984781723999,28.8638929848204,23.4334837445647,31.7272185629453,31.4421095348543,31.0932983086331
"ENSG00000008382.L01",6.24410626053331,6.18511992531867,6.390950112154,10.5757395209818,10.4807031782848,10.3644327695444
"ENSG00000008405.L01",12.4882125210666,12.3702398506373,17.0425336324107,11.5371703865256,10.4807031782848,10.3644327695444
"ENSG00000008513.L01",64.5224313588442,63.9129058949596,94.7990933302843,61.531575394803,60.9786366736569,59.3599331346631
"ENSG00000008516.L01",3.12205313026665,3.09255996265933,2.13031670405133,2.88429259663139,2.85837359407767,2.82666348260301
"ENSG00000008516.L02",23.9357406653777,19.5862130968424,17.0425336324107,25.9586333696825,21.9141975545954,25.4399713434271
"ENSG00000008517.L01",289.310256738043,285.546369885545,232.204520741595,425.913873435902,422.086500725469,419.288416586113
"ENSG00000008517.L02",4.16273750702221,4.12341328354578,3.195475056077,0.961430865543797,0.952791198025888,1.88444232173534
"ENSG00000008710.L01",48.9121657075109,51.5426660443222,40.4760173769753,53.8401284704526,56.2146806835274,54.6488273303248
"ENSG00000008838.L01",38.5053219399554,38.1415728727984,38.345700672924,32.6886494284891,32.3949007328802,32.0355194695007
"ENSG00000008853.L01",5.20342188377776,5.15426660443222,5.32579176012833,12.4986012520694,12.3862855743365,12.2488750912797
"ENSG00000008869.L01",16.6509500280888,16.4936531341831,14.9122169283593,20.1900481764197,20.9614063565695,20.7288655390887
"ENSG00000008952.L01",34.3425844329332,34.0181595892527,31.95475056077,24.0357716385949,23.8197799506472,24.4977501825594
"ENSG00000008988.L01",2590.26341374457,2590.53439538763,3159.25967210813,2205.52240555747,2194.27812905362,2160.51312186956
"ENSG00000009335.L01",36.4239531864443,36.0798662310256,29.8244338567187,33.6500802940329,33.3476919309061,32.0355194695007
"ENSG00000009413.L01",8.32547501404441,8.24682656709156,10.6515835202567,8.65287778989417,9.52791198025888,9.42221160867668
"ENSG00000009694.L01",5.20342188377776,6.18511992531867,4.26063340810267,3.84572346217519,3.81116479210355,6.59554812607368
"ENSG00000009694.L02",5.20342188377776,5.15426660443222,6.390950112154,6.73001605880658,6.66953838618122,11.306653930412
"ENSG00000009694.L03",4.16273750702221,4.12341328354578,1.06515835202567,6.73001605880658,6.66953838618122,0.942221160867669
"ENSG00000009694.L04",6.24410626053331,11.3393865297509,1.06515835202567,6.73001605880658,14.2918679703883,0
"ENSG00000009724.L01",3.12205313026665,3.09255996265933,2.13031670405133,5.76858519326278,5.71674718815533,3.76888464347067
"ENSG00000009780.L01",5.20342188377776,5.15426660443222,5.32579176012833,5.76858519326278,5.71674718815533,5.65332696520601
"ENSG00000009790.L01",115.515965819866,115.455571939282,123.558368834977,165.366108873533,167.691250852556,165.83092431271
"ENSG00000009830.L01",4.16273750702221,4.12341328354578,6.390950112154,2.88429259663139,2.85837359407767,2.82666348260301
"ENSG00000009844.L01",11.4475281443111,11.3393865297509,11.7167418722823,7.69144692435037,7.62232958420711,7.53776928694135
"ENSG00000009954.L01",22.8950562886221,22.6787730595018,19.172850336462,20.1900481764197,20.0086151585437,19.786644378221
"ENSG00000010017.L01",30.179846925911,29.8947463057069,29.8244338567187,27.8814951007701,28.5837359407767,28.2666348260301
"ENSG00000010072.L01",5.20342188377776,5.15426660443222,5.32579176012833,6.73001605880658,6.66953838618122,6.59554812607368
"ENSG00000010165.L01",7.28479063728886,7.21597324620511,5.32579176012833,8.65287778989417,8.57512078223299,8.47999044780902
"ENSG00000010256.L01",33.3019000561777,32.9873062683662,28.759275504693,38.4572346217519,38.1116479210355,37.6888464347067
"ENSG00000010270.L01",18.7323187815999,18.555359775956,15.977375280385,26.9200642352263,27.6309447427508,27.3244136651624
"ENSG00000010278.L01",4.16273750702221,4.12341328354578,14.9122169283593,5.76858519326278,5.71674718815533,5.65332696520601
"ENSG00000010292.L01",13.5288968978222,12.3702398506373,13.8470585763337,15.3828938487007,15.2446591684142,15.0755385738827
"ENSG00000010295.L01",42.6680594469776,42.2649861563442,31.95475056077,50.9558358738212,50.4979334953721,48.0532792042511
"ENSG00000010310.L01",16.6509500280888,15.4627998132967,11.7167418722823,10.5757395209818,10.4807031782848,10.3644327695444
"ENSG00000010318.L01",3.12205313026665,3.09255996265933,2.13031670405133,4.80715432771898,4.76395599012944,4.71110580433834
"ENSG00000010322.L01",40.5866906934665,41.2341328354578,51.127600897232,37.4958037562081,39.0644391190614,41.4577310781774
"ENSG00000010361.L01",7.28479063728886,7.21597324620511,7.45610846417967,6.73001605880658,6.66953838618122,6.59554812607368
"ENSG00000010539.L01",6.24410626053331,6.18511992531867,17.0425336324107,3.84572346217519,3.81116479210355,3.76888464347067
"ENSG00000010803.L01",9.36615939079996,9.277679887978,9.586425168231,5.76858519326278,5.71674718815533,5.65332696520601
"ENSG00000010810.L01",367.36158499471,365.952928914688,291.853388455033,385.533777083062,385.880435200485,383.484012473141
"ENSG00000010818.L01",34.3425844329332,34.0181595892527,42.6063340810267,12.4986012520694,13.3390767723624,13.1910962521474
"ENSG00000011007.L01",0,9.277679887978,11.7167418722823,0,13.3390767723624,13.1910962521474
"ENSG00000011009.L01",35.3832688096888,35.0490129101391,36.2153839688727,51.917266739365,51.450724693398,49.9377215259864
"ENSG00000011021.L01",7.28479063728886,7.21597324620511,8.52126681620533,6.73001605880658,6.66953838618122,6.59554812607368
"ENSG00000011114.L01",7.28479063728886,7.21597324620511,8.52126681620533,7.69144692435037,7.62232958420711,7.53776928694135
"ENSG00000011132.L01",31.2205313026665,30.9255996265933,27.6941171526673,24.0357716385949,23.8197799506472,24.4977501825594
"ENSG00000011143.L01",8.32547501404441,8.24682656709156,5.32579176012833,3.84572346217519,3.81116479210355,3.76888464347067
"ENSG00000011198.L01",3.12205313026665,3.09255996265933,5.32579176012833,3.84572346217519,3.81116479210355,3.76888464347067
"ENSG00000011243.L01",11.4475281443111,11.3393865297509,73.495926289771,7.69144692435037,7.62232958420711,65.9554812607368
"ENSG00000011243.L02",88.4581720242219,87.6225322753478,0,67.3001605880658,66.6953838618122,0
"ENSG00000011258.L01",11.4475281443111,12.3702398506373,9.586425168231,9.61430865543797,10.4807031782848,10.3644327695444
"ENSG00000011260.L01",19.7730031583555,20.6170664177289,19.172850336462,12.4986012520694,12.3862855743365,12.2488750912797
"ENSG00000011275.L01",36.4239531864443,36.0798662310256,39.4108590249497,24.0357716385949,23.8197799506472,22.613307860824
"ENSG00000011295.L01",30.179846925911,30.9255996265933,34.0850672648213,17.3057555797883,17.150241564466,17.9022020564857
"ENSG00000011304.L01",149.858550252799,149.473731528534,160.838911155876,115.371703865256,112.429361367055,114.950981625856
"ENSG00000011376.L01",5.20342188377776,5.15426660443222,5.32579176012833,4.80715432771898,3.81116479210355,3.76888464347067
"ENSG00000011422.L01",4.16273750702221,4.12341328354578,5.32579176012833,0,0,0.942221160867669
"ENSG00000011451.L01",9.36615939079996,11.3393865297509,12.781900224308,12.4986012520694,14.2918679703883,16.0177597347504
"ENSG00000011478.L01",3.12205313026665,3.09255996265933,3.195475056077,1.92286173108759,1.90558239605178,1.88444232173534
"ENSG00000011485.L01",28.0984781723999,27.833039663934,31.95475056077,34.6115111595767,34.300483128932,33.9199617912361
"ENSG00000011523.L01",12.4882125210666,12.3702398506373,9.586425168231,7.69144692435037,7.62232958420711,7.53776928694135
"ENSG00000011566.L01",1.04068437675555,3.09255996265933,5.32579176012833,0.961430865543797,5.71674718815533,5.65332696520601
"ENSG00000011590.L01",2.0813687535111,2.06170664177289,3.195475056077,0.961430865543797,0.952791198025888,0.942221160867669
"ENSG00000011600.L01",52.0342188377776,50.5118127234358,46.8669674891293,324.963632553803,314.421095348543,315.644088890669
"ENSG00000011638.L01",5.20342188377776,5.15426660443222,6.390950112154,5.76858519326278,5.71674718815533,5.65332696520601
"ENSG00000012048.L03",0,1.03085332088644,2.13031670405133,0.961430865543797,2.85837359407767,2.82666348260301
"ENSG00000012048.L05",5.20342188377776,0,4.26063340810267,5.76858519326278,0,4.71110580433834
"ENSG00000012048.L09",0,5.15426660443222,0,0,5.71674718815533,0
"ENSG00000012061.L01",28.0984781723999,27.833039663934,37.2805423208983,29.8043568318577,29.5365271388025,29.2088559868977
"ENSG00000012211.L01",6.24410626053331,6.18511992531867,7.45610846417967,3.84572346217519,3.81116479210355,3.76888464347067
"ENSG00000012223.L01",0,0,21.3031670405133,0,0,0
"ENSG00000012232.L01",4.16273750702221,4.12341328354578,5.32579176012833,15.3828938487007,15.2446591684142,15.0755385738827
"ENSG00000012660.L01",62.4410626053331,62.8820525740731,102.255201794464,51.917266739365,53.3563070894497,54.6488273303248
"ENSG00000012817.L01",70.7665376193775,70.0980258202782,0,44.2258198150147,44.7811863072168,45.2266157216481
"ENSG00000012822.L01",31.2205313026665,30.9255996265933,27.6941171526673,71.145884050241,70.5065486539157,57.4754908129278
"ENSG00000012983.L01",17.6916344048444,18.555359775956,21.3031670405133,24.0357716385949,26.6781535447249,26.3821925042947
"ENSG00000013275.L01",32.2612156794221,31.9564529474798,37.2805423208983,38.4572346217519,38.1116479210355,37.6888464347067
"ENSG00000013288.L01",23.9357406653777,23.7096263803882,18.1076919844363,29.8043568318577,29.5365271388025,29.2088559868977
"ENSG00000013306.L01",62.4410626053331,60.8203459323002,71.3656095857197,57.6858519326278,58.1202630795792,57.4754908129278
"ENSG00000013374.L01",64.5224313588442,64.943759215846,50.0624425452063,48.0715432771898,48.5923510993203,48.0532792042511
"ENSG00000013375.L01",17.6916344048444,18.555359775956,8.52126681620533,5.76858519326278,5.71674718815533,5.65332696520601
"ENSG00000013392.L01",2.0813687535111,3.09255996265933,2.13031670405133,2.88429259663139,2.85837359407767,2.82666348260301
"ENSG00000013441.L01",547.39998217342,515.426660443222,634.834377807297,275.93065841107,267.734326645275,263.821925042947
"ENSG00000013523.L01",9.36615939079996,0,0,6.73001605880658,0,0
"ENSG00000013561.L01",8.32547501404441,8.24682656709156,7.45610846417967,10.5757395209818,10.4807031782848,10.3644327695444
"ENSG00000013563.L01",14.5695812745777,14.4319464924102,9.586425168231,15.3828938487007,15.2446591684142,15.0755385738827
"ENSG00000013573.L01",37.4646375631999,36.0798662310256,22.368325392539,20.1900481764197,19.0558239605178,17.9022020564857
"ENSG00000013583.L01",6.24410626053331,6.18511992531867,5.32579176012833,3.84572346217519,3.81116479210355,3.76888464347067
"ENSG00000013725.L01",240.398091030532,239.157970445655,333.394564184034,96.1430865543797,96.2319110006147,98.9332218911052
"ENSG00000013810.L01",58.2783250983109,51.5426660443222,50.0624425452063,14.421462983157,13.3390767723624,13.1910962521474
"ENSG00000014123.L01",15.6102656513333,14.4319464924102,14.9122169283593,18.2671864453321,17.150241564466,16.0177597347504
"ENSG00000014164.L01",1.04068437675555,1.03085332088644,10.6515835202567,0,0,9.42221160867668
"ENSG00000014164.L02",9.36615939079996,9.277679887978,0,9.61430865543797,9.52791198025888,0
"ENSG00000014216.L01",46.8307969539998,45.3575461190036,40.4760173769753,62.4930062603468,61.9314278716827,62.1865966172661
"ENSG00000014641.L01",49.9528500842665,50.5118127234358,54.323075953309,55.7629902015402,56.2146806835274,55.5910484911924
"ENSG00000014824.L01",13.5288968978222,13.4010931715238,11.7167418722823,12.4986012520694,12.3862855743365,13.1910962521474
"ENSG00000014919.L01",8.32547501404441,9.277679887978,9.586425168231,5.76858519326278,5.71674718815533,5.65332696520601
"ENSG00000015133.L01",94.7022782847552,94.8385055215529,89.473301570156,129.793166848413,129.579602931521,126.257635556268
"ENSG00000015153.L01",19.7730031583555,20.6170664177289,15.977375280385,11.5371703865256,11.4334943763107,12.2488750912797
"ENSG00000015171.L01",31.2205313026665,28.8638929848204,24.4986420965903,34.6115111595767,32.3949007328802,32.9777406303684
"ENSG00000015285.L01",60.359693851822,59.7894926114138,48.9972841931807,71.145884050241,70.5065486539157,69.7243659042075
"ENSG00000015475.L01",11.4475281443111,11.3393865297509,8.52126681620533,15.3828938487007,15.2446591684142,15.0755385738827
"ENSG00000015479.L01",121.7600720804,121.6406918646,146.991852579542,124.02458165515,124.815646941391,128.142077878003
"ENSG00000015532.L01",11.4475281443111,11.3393865297509,8.52126681620533,10.5757395209818,10.4807031782848,10.3644327695444
"ENSG00000015568.L01",6.24410626053331,6.18511992531867,13.8470585763337,0.961430865543797,0.952791198025888,0.942221160867669
"ENSG00000015676.L01",24.9764250421332,24.7404797012747,28.759275504693,20.1900481764197,20.0086151585437,18.8444232173534
"ENSG00000016864.L01",18.7323187815999,18.555359775956,15.977375280385,21.1514790419635,20.9614063565695,20.7288655390887
"ENSG00000017483.L01",16.6509500280888,16.4936531341831,19.172850336462,18.2671864453321,18.1030327624919,17.9022020564857
"ENSG00000017797.L01",11.4475281443111,11.3393865297509,7.45610846417967,17.3057555797883,17.150241564466,16.959980895618
"ENSG00000018189.L01",11.4475281443111,10.3085332088644,18.1076919844363,8.65287778989417,8.57512078223299,8.47999044780902
